Year,Month,Day,Tx10,RHx10,WSx100,WD,GS*100,DiffS*100,DirS,Rain*100,CI
1989,4,13,45.696,832.0326156,0,0,0,0,0,0,0
1989,4,13,35.536,881.3850468,0,0,0,0,0,0,0
1989,4,13,39.164,866.0625639,0,0,0,0,0,0,0
1989,4,13,38.152,876.3742568,0,0,0,0,0,0,0
1989,4,13,43.108,850.2348923,0,0,0,0,0,0,0
1989,4,13,77.476,684.4357893,0,0,0,0,0,0,0
1989,4,13,94.64,622.3298706,0,0,0,0,0,0,0
1989,4,13,123.132,518.9616461,0,0,0,0,0,0,0
1989,4,13,108.292,576.1053953,0,0,0,0,0,0,0
1989,4,13,129.312,511.6140157,0,0,0,0,0,0,0
1989,4,13,123.06,546.857937,0,0,0,0,0,0,0
1989,4,13,185.956,368.0893839,0,0,0,0,0,0,0
1989,4,13,157.636,453.8289255,0,0,0,0,0,0,0
1989,4,13,161.66,438.8805258,0,0,0,0,0,0,0
1989,4,13,116.784,588.154854,0,0,0,0,0,0,0
1989,4,13,103.112,653.5516468,0,0,0,0,0,0,0
1989,4,13,102.184,650.3660063,0,0,0,0,0,0,0
1989,4,13,83.4,740.04973,0,0,0,0,0,0,0
1989,4,13,68.484,833.1319306,0,0,0,0,0,0,0
1989,4,13,72.5,814.4660723,0,0,0,0,0,0,0
1989,4,13,66.476,853.346746,0,0,0,0,0,0,0
1989,4,13,58.444,889.972134,0,0,0,0,0,0,0
1989,4,14,60.452,891.7481377,0,0,0,0,0,0,0
1989,4,14,54,931.5627817,0,0,0,0,0,0,0
1989,4,14,58,924.8016863,0,0,0,0,0,0,0
1989,4,14,56,933.4943825,0,0,0,0,0,0,0
1989,4,14,52,971.8930035,0,0,0,0,0,0,0
1989,4,14,52,982.4570646,0,0,0,0,0,0,0
1989,4,14,65.488,910.4993308,0,0,0,0,0,0,0
1989,4,14,80.88,832.5492258,0,0,0,0,0,0,0
1989,4,14,79.996,833.9791835,0,0,0,0,0,0,0
1989,4,14,114.432,672.1564043,0,0,0,0,0,0,0
1989,4,14,171.896,473.691905,0,0,0,0,0,0,0
1989,4,14,173.16,471.3064264,0,0,0,0,0,0,0
1989,4,14,132.616,621.2392108,0,0,0,0,0,0,0
1989,4,14,141.312,588.6784934,0,0,0,0,0,0,0
1989,4,14,138.316,621.0589998,0,0,0,0,0,0,0
1989,4,14,145.152,595.0398014,0,0,0,0,0,0,0
1989,4,14,146.268,590.7640587,0,0,0,0,0,0,0
1989,4,14,141.756,612.0722765,0,0,0,0,0,0,0
1989,4,14,119.252,725.7854376,0,0,0,0,0,0,0
1989,4,14,99.312,824.0149264,0,0,0,0,0,0,0
1989,4,14,89.568,873.3217481,0,0,0,0,0,0,0
1989,4,14,81.088,927.9167009,0,0,0,0,0,0,0
1989,4,14,83.104,918.3781536,0,0,0,0,0,0,0
1989,4,14,73.572,985.0208762,0,0,0,0,0,0,0
1989,4,15,65,1042.940542,0,0,0,0,0,0,0
1989,4,15,68.048,1034.07864,0,0,0,0,0,0,0
1989,4,15,60.46,1082.846616,0,0,0,0,0,0,0
1989,4,15,58.976,1102.686421,0,0,0,0,0,0,0
1989,4,15,52.832,1145.173516,0,0,0,0,0,0,0
1989,4,15,53.388,1155.969286,0,0,0,0,0,0,0
1989,4,15,64.656,1083.306353,0,0,0,0,0,0,0
1989,4,15,117.232,778.6938642,0,0,0,0,0,0,0
1989,4,15,167.824,561.1698581,0,0,0,0,0,0,0
1989,4,15,198.804,461.8308123,0,0,0,0,0,0,0
1989,4,15,258.728,323.5345482,0,0,0,0,0,0,0
1989,4,15,315.96,238.2205264,0,0,0,0,0,0,0
1989,4,15,322.376,233.1641132,0,0,0,0,0,0,0
1989,4,15,353.212,197.685696,0,0,0,0,0,0,0
1989,4,15,340.16,215.8084183,0,0,0,0,0,0,0
1989,4,15,364.36,188.3646065,0,0,0,0,0,0,0
1989,4,15,339.208,215.6364579,0,0,0,0,0,0,0
1989,4,15,249.468,357.1410717,0,0,0,0,0,0,0
1989,4,15,207.784,451.4124658,0,0,0,0,0,0,0
1989,4,15,147.4,658.0144542,0,0,0,0,0,0,0
1989,4,15,122.08,755.8001804,0,0,0,0,0,0,0
1989,4,15,99.376,858.5929096,0,0,0,0,0,0,0
1989,4,15,83.896,925.1029946,0,0,0,0,0,0,0
1989,4,15,73.576,981.2536244,0,0,0,0,0,0,0
1989,4,16,68.416,1002.76996,0,0,0,0,0,0,0
1989,4,16,67.384,1002.045514,0,0,0,0,0,0,0
1989,4,16,58.096,1057.814864,0,0,0,0,0,0,0
1989,4,16,55,1067.974432,0,0,0,0,0,0,0
1989,4,16,53.968,1067.215723,0,0,0,0,0,0,0
1989,4,16,50.872,1077.331902,0,0,0,0,0,0,0
1989,4,16,76.564,919.1213089,0,0,0,0,0,0,0
1989,4,16,129.832,651.0727155,0,0,0,0,0,0,0
1989,4,16,197.884,427.7225017,0,0,0,0,0,0,0
1989,4,16,283.552,259.4577578,0,0,0,0,0,0,0
1989,4,16,329.416,204.6555131,0,0,0,0,0,0,0
1989,4,16,387.424,149.8665113,0,0,0,0,0,0,0
1989,4,16,421.96,127.6425367,0,0,0,0,0,0,0
1989,4,16,444.136,116.2827727,0,0,0,0,0,0,0
1989,4,16,438.58,122.4867067,0,0,0,0,0,0,0
1989,4,16,424.756,134.8482247,0,0,0,0,0,0,0
1989,4,16,392.14,159.3899575,0,0,0,0,0,0,0
1989,4,16,320.932,230.4231922,0,0,0,0,0,0,0
1989,4,16,253.408,340.0158395,0,0,0,0,0,0,0
1989,4,16,171.184,538.7133815,0,0,0,0,0,0,0
1989,4,16,141.796,637.9689073,0,0,0,0,0,0,0
1989,4,16,133.572,672.6037033,0,0,0,0,0,0,0
1989,4,16,119.392,716.970126,0,0,0,0,0,0,0
1989,4,16,106.08,771.4293385,0,0,0,0,0,0,0
1989,4,17,94.816,813.7637273,0,0,0,0,0,0,0
1989,4,17,91.06,833.0318861,0,0,0,0,0,0,0
1989,4,17,85.96,853.5165245,0,0,0,0,0,0,0
1989,4,17,82.9,863.3254759,0,0,0,0,0,0,0
1989,4,17,83.288,859.5255628,0,0,0,0,0,0,0
1989,4,17,72.112,921.1353416,0,0,0,0,0,0,0
1989,4,17,89.48,820.7935216,0,0,0,0,0,0,0
1989,4,17,127.232,648.2505316,0,0,0,0,0,0,0
1989,4,17,186.748,444.5228307,0,0,0,0,0,0,0
1989,4,17,244.396,314.7903083,0,0,0,0,0,0,0
1989,4,17,304.376,227.0673317,0,0,0,0,0,0,0
1989,4,17,360.644,171.5124432,0,0,0,0,0,0,0
1989,4,17,375.232,159.6724641,0,0,0,0,0,0,0
1989,4,17,395.424,151.3257792,0,0,0,0,0,0,0
1989,4,17,421.18,133.1483143,0,0,0,0,0,0,0
1989,4,17,399.616,152.0380481,0,0,0,0,0,0,0
1989,4,17,373.132,176.3313139,0,0,0,0,0,0,0
1989,4,17,298.112,268.6700957,0,0,0,0,0,0,0
1989,4,17,235.72,381.8046224,0,0,0,0,0,0,0
1989,4,17,180.352,531.5375181,0,0,0,0,0,0,0
1989,4,17,150.976,626.0323011,0,0,0,0,0,0,0
1989,4,17,130.336,708.0466508,0,0,0,0,0,0,0
1989,4,17,116.92,752.9027669,0,0,0,0,0,0,0
1989,4,17,99.376,832.963268,0,0,0,0,0,0,0
1989,4,18,90.088,878.3017588,0,0,0,0,0,0,0
1989,4,18,93.184,867.5062426,0,0,0,0,0,0,0
1989,4,18,89.056,890.3698746,0,0,0,0,0,0,0
1989,4,18,79.768,947.6576523,0,0,0,0,0,0,0
1989,4,18,74.608,969.3791114,0,0,0,0,0,0,0
1989,4,18,72.544,980.5401669,0,0,0,0,0,0,0
1989,4,18,91.096,875.6124679,0,0,0,0,0,0,0
1989,4,18,143.62,632.4067674,0,0,0,0,0,0,0
1989,4,18,195.492,457.5298474,0,0,0,0,0,0,0
1989,4,18,251.808,325.3394195,0,0,0,0,0,0,0
1989,4,18,314.356,232.57531,0,0,0,0,0,0,0
1989,4,18,353.812,188.3469832,0,0,0,0,0,0,0
1989,4,18,421.12,135.1475818,0,0,0,0,0,0,0
1989,4,18,449.164,119.9977481,0,0,0,0,0,0,0
1989,4,18,437.116,128.9102073,0,0,0,0,0,0,0
1989,4,18,408.048,153.4476312,0,0,0,0,0,0,0
1989,4,18,359.016,196.3904239,0,0,0,0,0,0,0
1989,4,18,332.152,231.4381796,0,0,0,0,0,0,0
1989,4,18,273.676,322.8180077,0,0,0,0,0,0,0
1989,4,18,190.744,518.0148962,0,0,0,0,0,0,0
1989,4,18,162.328,604.6909805,0,0,0,0,0,0,0
1989,4,18,145.816,650.0891415,0,0,0,0,0,0,0
1989,4,18,129.304,707.4966179,0,0,0,0,0,0,0
1989,4,18,114.856,764.7128818,0,0,0,0,0,0,0
1989,4,19,98.344,832.3387152,0,0,0,0,0,0,0
1989,4,19,100.676,819.4301911,0,0,0,0,0,0,0
1989,4,19,95.536,841.3253754,0,0,0,0,0,0,0
1989,4,19,85.256,884.619479,0,0,0,0,0,0,0
1989,4,19,86.284,872.8379638,0,0,0,0,0,0,0
1989,4,19,83.2,895.6882749,0,0,0,0,0,0,0
1989,4,19,100.792,791.5911074,0,0,0,0,0,0,0
1989,4,19,133.596,630.5806818,0,0,0,0,0,0,0
1989,4,19,174.224,487.7068882,0,0,0,0,0,0,0
1989,4,19,224.308,366.5752968,0,0,0,0,0,0,0
1989,4,19,268.288,286.9376619,0,0,0,0,0,0,0
1989,4,19,336.408,198.4074535,0,0,0,0,0,0,0
1989,4,19,373.044,163.3071915,0,0,0,0,0,0,0
1989,4,19,414.196,135.7623289,0,0,0,0,0,0,0
1989,4,19,398.516,149.0248496,0,0,0,0,0,0,0
1989,4,19,384.324,161.9786111,0,0,0,0,0,0,0
1989,4,19,349.852,197.452628,0,0,0,0,0,0,0
1989,4,19,312.22,242.4762939,0,0,0,0,0,0,0
1989,4,19,247.672,350.9260219,0,0,0,0,0,0,0
1989,4,19,179.368,511.5816041,0,0,0,0,0,0,0
1989,4,19,141.688,648.0404854,0,0,0,0,0,0,0
1989,4,19,130.336,681.8227131,0,0,0,0,0,0,0
1989,4,19,113.824,751.1777786,0,0,0,0,0,0,0
1989,4,19,94.216,829.8524535,0,0,0,0,0,0,0
1989,4,20,83.896,874.4124205,0,0,0,0,0,0,0
1989,4,20,76.672,907.7560129,0,0,0,0,0,0,0
1989,4,20,73.576,930.9328828,0,0,0,0,0,0,0
1989,4,20,77.704,908.4198102,0,0,0,0,0,0,0
1989,4,20,71.512,942.1424762,0,0,0,0,0,0,0
1989,4,20,64.288,974.8838513,0,0,0,0,0,0,0
1989,4,20,80.572,878.8507657,0,0,0,0,0,0,0
1989,4,20,127.312,648.1255584,0,0,0,0,0,0,0
1989,4,20,194.34,426.1277374,0,0,0,0,0,0,0
1989,4,20,261.556,284.245602,0,0,0,0,0,0,0
1989,4,20,335.872,188.5793803,0,0,0,0,0,0,0
1989,4,20,286.084,253.0430801,0,0,0,0,0,0,0
1989,4,20,288.304,249.3023819,0,0,0,0,0,0,0
1989,4,20,320.5,211.2709116,0,0,0,0,0,0,0
1989,4,20,292.792,244.7965208,0,0,0,0,0,0,0
1989,4,20,319.76,214.7860774,0,0,0,0,0,0,0
1989,4,20,293.636,245.658423,0,0,0,0,0,0,0
1989,4,20,234.124,343.0055249,0,0,0,0,0,0,0
1989,4,20,189.664,437.7203024,0,0,0,0,0,0,0
1989,4,20,131.804,629.0290177,0,0,0,0,0,0,0
1989,4,20,105.956,731.6799998,0,0,0,0,0,0,0
1989,4,20,90.776,791.2588147,0,0,0,0,0,0,0
1989,4,20,83.692,809.2309282,0,0,0,0,0,0,0
1989,4,20,76.608,849.9318809,0,0,0,0,0,0,0
1989,4,21,71.548,868.8770472,0,0,0,0,0,0,0
1989,4,21,68.992,872.4927322,0,0,0,0,0,0,0
1989,4,21,60.928,910.2245212,0,0,0,0,0,0,0
1989,4,21,58.912,919.5642026,0,0,0,0,0,0,0
1989,4,21,51.856,946.4605719,0,0,0,0,0,0,0
1989,4,21,54.88,938.1328909,0,0,0,0,0,0,0
1989,4,21,67.36,853.3279811,0,0,0,0,0,0,0
1989,4,21,99.604,694.2774903,0,0,0,0,0,0,0
1989,4,21,146.84,512.8775362,0,0,0,0,0,0,0
1989,4,21,194.704,384.2539761,0,0,0,0,0,0,0
1989,4,21,236.488,309.9355743,0,0,0,0,0,0,0
1989,4,21,333.248,177.8506617,0,0,0,0,0,0,0
1989,4,21,317.908,199.4412318,0,0,0,0,0,0,0
1989,4,21,318.844,200.1443455,0,0,0,0,0,0,0
1989,4,21,346.156,175.8270179,0,0,0,0,0,0,0
1989,4,21,296.776,235.9077342,0,0,0,0,0,0,0
1989,4,21,258.148,293.1101155,0,0,0,0,0,0,0
1989,4,21,249.652,310.6106054,0,0,0,0,0,0,0
1989,4,21,193.824,432.555913,0,0,0,0,0,0,0
1989,4,21,147.088,569.241311,0,0,0,0,0,0,0
1989,4,21,114.052,701.568628,0,0,0,0,0,0,0
1989,4,21,105.956,731.6799998,0,0,0,0,0,0,0
1989,4,21,90.776,791.2588147,0,0,0,0,0,0,0
1989,4,21,86.728,811.4951913,0,0,0,0,0,0,0
1989,4,22,73.572,881.937319,0,0,0,0,0,0,0
1989,4,22,72.56,892.5659868,0,0,0,0,0,0,0
1989,4,22,70.536,902.341853,0,0,0,0,0,0,0
1989,4,22,70.536,902.341853,0,0,0,0,0,0,0
1989,4,22,71.548,903.1748275,0,0,0,0,0,0,0
1989,4,22,68.512,923.48188,0,0,0,0,0,0,0
1989,4,22,90.044,802.6624675,0,0,0,0,0,0,0
1989,4,22,112.364,691.2718921,0,0,0,0,0,0,0
1989,4,22,165.204,498.3619331,0,0,0,0,0,0,0
1989,4,22,202.456,399.4225607,0,0,0,0,0,0,0
1989,4,22,251.164,304.4555158,0,0,0,0,0,0,0
1989,4,22,303.504,227.7371974,0,0,0,0,0,0,0
1989,4,22,316.156,215.5915626,0,0,0,0,0,0,0
1989,4,22,354.28,178.6587496,0,0,0,0,0,0,0
1989,4,22,333.672,203.8139021,0,0,0,0,0,0,0
1989,4,22,334.12,205.6275609,0,0,0,0,0,0,0
1989,4,22,265.192,305.4882293,0,0,0,0,0,0,0
1989,4,22,244.096,343.7099223,0,0,0,0,0,0,0
1989,4,22,201.72,442.1008713,0,0,0,0,0,0,0
1989,4,22,157.752,575.3026219,0,0,0,0,0,0,0
1989,4,22,120.208,729.5465113,0,0,0,0,0,0,0
1989,4,22,109.928,774.5127203,0,0,0,0,0,0,0
1989,4,22,102.732,795.4730575,0,0,0,0,0,0,0
1989,4,22,88.34,861.7090689,0,0,0,0,0,0,0
1989,4,23,81.144,906.7237305,0,0,0,0,0,0,0
1989,4,23,77.032,928.6954364,0,0,0,0,0,0,0
1989,4,23,69.836,972.9899791,0,0,0,0,0,0,0
1989,4,23,66.752,995.3435251,0,0,0,0,0,0,0
1989,4,23,62.64,1016.826638,0,0,0,0,0,0,0
1989,4,23,64.696,1006.100826,0,0,0,0,0,0,0
1989,4,23,83.864,885.4995605,0,0,0,0,0,0,0
1989,4,23,129.836,657.8463583,0,0,0,0,0,0,0
1989,4,23,181.932,474.9795785,0,0,0,0,0,0,0
1989,4,23,249.06,315.8218221,0,0,0,0,0,0,0
1989,4,23,298.432,246.3746634,0,0,0,0,0,0,0
1989,4,23,338.616,196.4128347,0,0,0,0,0,0,0
1989,4,23,347.272,189.9374667,0,0,0,0,0,0,0
1989,4,23,389.24,150.53845,0,0,0,0,0,0,0
1989,4,23,404.632,141.0701541,0,0,0,0,0,0,0
1989,4,23,335.64,206.4800858,0,0,0,0,0,0,0
1989,4,23,328.264,216.7871303,0,0,0,0,0,0,0
1989,4,23,279.956,282.0389486,0,0,0,0,0,0,0
1989,4,23,240.376,351.5727459,0,0,0,0,0,0,0
1989,4,23,169.172,539.2699209,0,0,0,0,0,0,0
1989,4,23,129.82,673.8986158,0,0,0,0,0,0,0
1989,4,23,118.6,716.8307802,0,0,0,0,0,0,0
1989,4,23,106.656,757.2795334,0,0,0,0,0,0,0
1989,4,23,96.496,798.1180294,0,0,0,0,0,0,0
1989,4,24,92.8,804.3984422,0,0,0,0,0,0,0
1989,4,24,89.764,813.7703259,0,0,0,0,0,0,0
1989,4,24,85.12,840.6410521,0,0,0,0,0,0,0
1989,4,24,83.104,839.0121177,0,0,0,0,0,0,0
1989,4,24,81.536,844.0827303,0,0,0,0,0,0,0
1989,4,24,79.528,853.4680422,0,0,0,0,0,0,0
1989,4,24,91.324,785.6757615,0,0,0,0,0,0,0
1989,4,24,92.184,785.3720686,0,0,0,0,0,0,0
1989,4,24,112.644,684.9452187,0,0,0,0,0,0,0
1989,4,24,117.388,666.8472753,0,0,0,0,0,0,0
1989,4,24,137.012,588.5760412,0,0,0,0,0,0,0
1989,4,24,106.368,718.8937861,0,0,0,0,0,0,0
1989,4,24,118.064,672.6937354,0,0,0,0,0,0,0
1989,4,24,136.756,593.1030098,0,0,0,0,0,0,0
1989,4,24,125.9,644.7294464,0,0,0,0,0,0,0
1989,4,24,133.736,617.97106,0,0,0,0,0,0,0
1989,4,24,140.92,593.6841271,0,0,0,0,0,0,0
1989,4,24,135.944,612.3787479,0,0,0,0,0,0,0
1989,4,24,115.32,693.4245346,0,0,0,0,0,0,0
1989,4,24,99.364,767.9728958,0,0,0,0,0,0,0
1989,4,24,84.112,851.1749589,0,0,0,0,0,0,0
1989,4,24,85.12,852.0010713,0,0,0,0,0,0,0
1989,4,24,85.552,847.4954981,0,0,0,0,0,0,0
1989,4,24,83.544,856.9153133,0,0,0,0,0,0,0
1989,4,25,76.516,906.1491621,0,0,0,0,0,0,0
1989,4,25,80.532,876.5182569,0,0,0,0,0,0,0
1989,4,25,81.536,877.4017862,0,0,0,0,0,0,0
1989,4,25,77.52,895.9990375,0,0,0,0,0,0,0
1989,4,25,79,890.9273367,0,0,0,0,0,0,0
1989,4,25,78,900.8495887,0,0,0,0,0,0,0
1989,4,25,74.116,921.4836958,0,0,0,0,0,0,0
1989,4,25,81.904,873.2122712,0,0,0,0,0,0,0
1989,4,25,87.624,843.666366,0,0,0,0,0,0,0
1989,4,25,81.764,879.8780335,0,0,0,0,0,0,0
1989,4,25,113.968,730.1463334,0,0,0,0,0,0,0
1989,4,25,146.1,594.01011,0,0,0,0,0,0,0
1989,4,25,146.52,598.7369554,0,0,0,0,0,0,0
1989,4,25,163.588,551.4971019,0,0,0,0,0,0,0
1989,4,25,158.404,568.3330292,0,0,0,0,0,0,0
1989,4,25,136.06,667.0446713,0,0,0,0,0,0,0
1989,4,25,143.036,640.7405762,0,0,0,0,0,0,0
1989,4,25,133.992,684.8136351,0,0,0,0,0,0,0
1989,4,25,100.116,859.0130594,0,0,0,0,0,0,0
1989,4,25,105.092,843.8925609,0,0,0,0,0,0,0
1989,4,25,104,847.7358069,0,0,0,0,0,0,0
1989,4,25,101,867.2911807,0,0,0,0,0,0,0
1989,4,25,89,933.2549341,0,0,0,0,0,0,0
1989,4,25,83,981.9509565,0,0,0,0,0,0,0
1989,4,26,79,999.5770055,0,0,0,0,0,0,0
1989,4,26,79,1010.441989,0,0,0,0,0,0,0
1989,4,26,78,1020.239344,0,0,0,0,0,0,0
1989,4,26,80,1022.376209,0,0,0,0,0,0,0
1989,4,26,74,1059.217714,0,0,0,0,0,0,0
1989,4,26,79,1032.171957,0,0,0,0,0,0,0
1989,4,26,89.952,975.6313751,0,0,0,0,0,0,0
1989,4,26,110.884,857.1756268,0,0,0,0,0,0,0
1989,4,26,118.504,814.0194244,0,0,0,0,0,0,0
1989,4,26,124.596,785.586019,0,0,0,0,0,0,0
1989,4,26,139.708,708.5061467,0,0,0,0,0,0,0
1989,4,26,125.296,779.5072729,0,0,0,0,0,0,0
1989,4,26,152.384,665.1556432,0,0,0,0,0,0,0
1989,4,26,220.316,440.1501742,0,0,0,0,0,0,0
1989,4,26,214.7,451.0788065,0,0,0,0,0,0,0
1989,4,26,190.596,521.0455106,0,0,0,0,0,0,0
1989,4,26,165.708,607.7499896,0,0,0,0,0,0,0
1989,4,26,162.692,627.9292315,0,0,0,0,0,0,0
1989,4,26,155.66,653.6464227,0,0,0,0,0,0,0
1989,4,26,127.44,777.8686531,0,0,0,0,0,0,0
1989,4,26,117,836.8819516,0,0,0,0,0,0,0
1989,4,26,111,854.0423543,0,0,0,0,0,0,0
1989,4,26,106,883.0651299,0,0,0,0,0,0,0
1989,4,26,102,901.6002618,0,0,0,0,0,0,0
1989,4,27,102,890.4694113,0,0,0,0,0,0,0
1989,4,27,103,891.4107364,0,0,0,0,0,0,0
1989,4,27,97,919.0003597,0,0,0,0,0,0,0
1989,4,27,91,946.2212538,0,0,0,0,0,0,0
1989,4,27,93,937.18833,0,0,0,0,0,0,0
1989,4,27,88,954.2110761,0,0,0,0,0,0,0
1989,4,27,92.812,923.0281314,0,0,0,0,0,0,0
1989,4,27,132.088,711.8230081,0,0,0,0,0,0,0
1989,4,27,146.776,634.3343688,0,0,0,0,0,0,0
1989,4,27,166.444,546.2277297,0,0,0,0,0,0,0
1989,4,27,194.992,459.3634821,0,0,0,0,0,0,0
1989,4,27,254.524,320.0999782,0,0,0,0,0,0,0
1989,4,27,225.232,373.2577927,0,0,0,0,0,0,0
1989,4,27,240.376,339.073521,0,0,0,0,0,0,0
1989,4,27,206.816,410.4429435,0,0,0,0,0,0,0
1989,4,27,263.38,287.7671836,0,0,0,0,0,0,0
1989,4,27,249.016,308.3789218,0,0,0,0,0,0,0
1989,4,27,205.636,395.3038989,0,0,0,0,0,0,0
1989,4,27,138.088,591.4580313,0,0,0,0,0,0,0
1989,4,27,107.164,718.512739,0,0,0,0,0,0,0
1989,4,27,85.12,806.5610125,0,0,0,0,0,0,0
1989,4,27,80.08,825.2730455,0,0,0,0,0,0,0
1989,4,27,71.008,851.7582852,0,0,0,0,0,0,0
1989,4,27,61.936,877.7634386,0,0,0,0,0,0,0
1989,4,28,53.872,915.1862767,0,0,0,0,0,0,0
1989,4,28,47.26,939.4652446,0,0,0,0,0,0,0
1989,4,28,39.164,965.9928545,0,0,0,0,0,0,0
1989,4,28,32.08,993.0195366,0,0,0,0,0,0,0
1989,4,28,32.08,981.9859792,0,0,0,0,0,0,0
1989,4,28,29.044,990.3478708,0,0,0,0,0,0,0
1989,4,28,50.412,837.1653203,0,0,0,0,0,0,0
1989,4,28,99.388,594.7266794,0,0,0,0,0,0,0
1989,4,28,145.72,434.5025446,0,0,0,0,0,0,0
1989,4,28,182.876,345.1318459,0,0,0,0,0,0,0
1989,4,28,166.912,380.8460533,0,0,0,0,0,0,0
1989,4,28,221.62,277.0049077,0,0,0,0,0,0,0
1989,4,28,226.648,273.2038454,0,0,0,0,0,0,0
1989,4,28,238.276,253.9797198,0,0,0,0,0,0,0
1989,4,28,284.664,197.8942634,0,0,0,0,0,0,0
1989,4,28,363.34,127.499227,0,0,0,0,0,0,0
1989,4,28,261.092,223.3519376,0,0,0,0,0,0,0
1989,4,28,204.304,313.8657618,0,0,0,0,0,0,0
1989,4,28,126.284,512.5361855,0,0,0,0,0,0,0
1989,4,28,96.4,613.0854022,0,0,0,0,0,0,0
1989,4,28,63.952,745.860084,0,0,0,0,0,0,0
1989,4,28,54.344,787.8925011,0,0,0,0,0,0,0
1989,4,28,48.272,817.182099,0,0,0,0,0,0,0
1989,4,28,47.26,816.4400366,0,0,0,0,0,0,0
1989,4,29,38.152,854.1875617,0,0,0,0,0,0,0
1989,4,29,26.392,919.4717382,0,0,0,0,0,0,0
1989,4,29,25.376,918.6879559,0,0,0,0,0,0,0
1989,4,29,22.328,927.5192722,0,0,0,0,0,0,0
1989,4,29,17.248,956.9743984,0,0,0,0,0,0,0
1989,4,29,10.48,995.0938131,0,0,0,0,0,0,0
1989,4,29,44.392,796.7983722,0,0,0,0,0,0,0
1989,4,29,94.168,560.6697233,0,0,0,0,0,0,0
1989,4,29,134.488,433.1488453,0,0,0,0,0,0,0
1989,4,29,121.764,468.2741375,0,0,0,0,0,0,0
1989,4,29,161.128,364.4790964,0,0,0,0,0,0,0
1989,4,29,158.88,379.298013,0,0,0,0,0,0,0
1989,4,29,267.816,198.2923542,0,0,0,0,0,0,0
1989,4,29,292.116,171.0464551,0,0,0,0,0,0,0
1989,4,29,298.888,168.1133953,0,0,0,0,0,0,0
1989,4,29,312.016,155.3478883,0,0,0,0,0,0,0
1989,4,29,283.876,181.1567396,0,0,0,0,0,0,0
1989,4,29,206.936,288.2966526,0,0,0,0,0,0,0
1989,4,29,156.472,389.3091947,0,0,0,0,0,0,0
1989,4,29,104.376,538.8986258,0,0,0,0,0,0,0
1989,4,29,60,719.7152025,0,0,0,0,0,0,0
1989,4,29,48.22,757.4607384,0,0,0,0,0,0,0
1989,4,29,35.98,819.2552543,0,0,0,0,0,0,0
1989,4,29,32.488,822.76492,0,0,0,0,0,0,0
1989,4,30,23.344,872.386487,0,0,0,0,0,0,0
1989,4,30,23.984,865.4214607,0,0,0,0,0,0,0
1989,4,30,23.984,854.466769,0,0,0,0,0,0,0
1989,4,30,23.632,857.4568086,0,0,0,0,0,0,0
1989,4,30,17.584,884.6353983,0,0,0,0,0,0,0
1989,4,30,15.272,894.6477268,0,0,0,0,0,0,0
1989,4,30,34.688,780.2221424,0,0,0,0,0,0,0
1989,4,30,84.516,558.3001007,0,0,0,0,0,0,0
1989,4,30,94.828,528.1280476,0,0,0,0,0,0,0
1989,4,30,175.272,319.2917812,0,0,0,0,0,0,0
1989,4,30,248.28,211.489428,0,0,0,0,0,0,0
1989,4,30,288.744,168.9758542,0,0,0,0,0,0,0
1989,4,30,335.764,134.7815682,0,0,0,0,0,0,0
1989,4,30,350.608,125.9161985,0,0,0,0,0,0,0
1989,4,30,301.912,171.8249247,0,0,0,0,0,0,0
1989,4,30,312.832,165.4016733,0,0,0,0,0,0,0
1989,4,30,305.356,173.7550162,0,0,0,0,0,0,0
1989,4,30,238.532,259.228723,0,0,0,0,0,0,0
1989,4,30,179.64,368.0241336,0,0,0,0,0,0,0
1989,4,30,124.6,530.0370843,0,0,0,0,0,0,0
1989,4,30,80.116,707.4429168,0,0,0,0,0,0,0
1989,4,30,59.556,794.5052178,0,0,0,0,0,0,0
1989,4,30,48.736,844.2854748,0,0,0,0,0,0,0
1989,4,30,50.26,840.4233305,0,0,0,0,0,0,0
1989,5,1,49.24,863.053554,0,0,0,0,0,0,0
1989,5,1,55.888,828.5542858,0,0,0,0,0,0,0
1989,5,1,53.872,849.0282428,0,0,0,0,0,0,0
1989,5,1,52.864,859.2355308,0,0,0,0,0,0,0
1989,5,1,53.872,860.0545743,0,0,0,0,0,0,0
1989,5,1,49.84,889.7392069,0,0,0,0,0,0,0
1989,5,1,60.688,828.8100924,0,0,0,0,0,0,0
1989,5,1,106.048,632.3342221,0,0,0,0,0,0,0
1989,5,1,122.98,569.1584164,0,0,0,0,0,0,0
1989,5,1,168.148,435.210458,0,0,0,0,0,0,0
1989,5,1,181.008,406.2288189,0,0,0,0,0,0,0
1989,5,1,192.836,383.5854096,0,0,0,0,0,0,0
1989,5,1,126.32,606.2041887,0,0,0,0,0,0,0
1989,5,1,239.476,301.7376492,0,0,0,0,0,0,0
1989,5,1,223.852,331.6276104,0,0,0,0,0,0,0
1989,5,1,202.352,385.2218365,0,0,0,0,0,0,0
1989,5,1,177.24,453.443659,0,0,0,0,0,0,0
1989,5,1,188.608,426.1013638,0,0,0,0,0,0,0
1989,5,1,168.592,482.8968214,0,0,0,0,0,0,0
1989,5,1,119.004,666.0974784,0,0,0,0,0,0,0
1989,5,1,96.848,784.0163626,0,0,0,0,0,0,0
1989,5,1,96.848,795.7181053,0,0,0,0,0,0,0
1989,5,1,87.74,835.4595749,0,0,0,0,0,0,0
